URL	FILE	SAMPLE_ID
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG02396
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG02409
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG02502
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG02817
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03022
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03069
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03279
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03548
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03563
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03571
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03643
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03646
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03668
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03717
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03731-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03731-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03731-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03731-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03731
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03744-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03744-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03744-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03744-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03744
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03770-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03770-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03770-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03770-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03770
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03774-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03774-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03774-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03774-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03774
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03814-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03814-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03814-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03814-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03814
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03864-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03864-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03864-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03864-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03864
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03868-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03868-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03868-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03868-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03868
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03919-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03919-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03919-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03919-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03919
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03971-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03971-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03971-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03971-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG03971
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG04063-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG04063-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG04063-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG04063-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG04063
https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG04216-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG04216-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG04216-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG04216-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	HG04216
